id,Name,Fueltype,Technology,Set,Country,Capacity,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
594,Frieira,Hydro,,PP,Spain,178.15,0.0,1970.0,2009.0,42.154699,-8.192467,"Red Eléctrica de España, SEDE","{'CARMA': ['CARMA14140', 'CARMA59676'], 'GPD': ['GPD13262'], 'OPSD': ['OEU3772', 'OEU5006', 'OEU5005']}",2801
595,Garrogie,Hydro,,PP,United Kingdom,2.4,0.0,2005.0,2005.0,57.185429000000006,-4.482321,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA14681'], 'GPD': ['GPD15473'], 'OPSD': ['OEU5187']}",6245
596,Gaur,Hydro,,PP,United Kingdom,7.9,0.0,1953.0,1953.0,56.678376,-4.508843,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA14735'], 'GPD': ['GPD15477'], 'OPSD': ['OEU5279']}",6230
597,S.giacomo,Hydro,,PP,Italy,495.0,0.0,,,42.53754,13.555651,"TERNA, Terna","{'CARMA': ['CARMA38401'], 'GPD': ['GPD10336'], 'OPSD': ['OEU1112']}",2233
598,Glendoe,Hydro,,PP,United Kingdom,100.0,0.0,2008.0,2008.0,57.093,-4.556,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA15270'], 'GPD': ['GPD15505'], 'OPSD': ['OEU5251']}",6245
599,Grudie,Hydro,,PP,United Kingdom,20.66,0.0,1950.0,2017.0,57.619382,-4.830479,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA16073'], 'GPD': ['GPD15589'], 'OPSD': ['OEU5190', 'OEU5240']}",6245
600,Inverbain,Hydro,,PP,United Kingdom,0.95,0.0,2006.0,2006.0,56.6061,-4.1769,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA19477'], 'GPD': ['GPD15783'], 'OPSD': ['OEU5191']}",6231
601,Invergarry dam,Hydro,,PP,United Kingdom,20.3,0.0,1956.0,1956.0,57.074765500000005,-4.809356,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA19479'], 'GPD': ['GPD15780'], 'OPSD': ['OEU5253', 'OEU5254']}",6245
602,Kilmelfort,Hydro,,PP,United Kingdom,2.08,0.0,1956.0,1956.0,56.273185,-5.48925,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA22115'], 'GPD': ['GPD15823'], 'OPSD': ['OEU5268']}",6230
603,Kilmorack,Hydro,,PP,United Kingdom,20.0,0.0,1962.0,1962.0,57.46334399999999,-4.512308,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA22117'], 'GPD': ['GPD15824'], 'OPSD': ['OEU5227']}",6245
604,Kingairloch,Hydro,,PP,United Kingdom,3.5,0.0,2005.0,2005.0,56.632902,-5.571777,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA22178'], 'GPD': ['GPD15831'], 'OPSD': ['OEU5255']}",6230
605,Lairg,Hydro,,PP,United Kingdom,4.0,0.0,1959.0,1959.0,58.028772,-4.413805,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA24133'], 'GPD': ['GPD15856'], 'OPSD': ['OEU5261']}",6245
606,Thermische abfallbehandlung lauta gmbh & co. ohg,Waste,Steam Turbine,PP,Germany,15.7,0.0,2004.0,2004.0,51.45071,14.11215,Conecon GmbH,"{'CARMA': ['CARMA24652'], 'GPD': ['GPD8363'], 'OPSD': ['BNA1190']}",4507
607,Lednock,Hydro,,PP,United Kingdom,3.0,0.0,1961.0,1961.0,56.434823,-4.065314,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA24819'], 'GPD': ['GPD16000'], 'OPSD': ['OEU5232']}",6231
608,Livishie,Hydro,,PP,United Kingdom,17.0,0.0,1962.0,1962.0,57.204607,-4.727847,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA25487'], 'GPD': ['GPD16036'], 'OPSD': ['OEU5256']}",6245
609,Loch gair,Hydro,,PP,United Kingdom,6.0,0.0,1961.0,1961.0,56.065326,-5.335656,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA25562'], 'GPD': ['GPD16054'], 'OPSD': ['OEU5269']}",6230
610,Westfield,Bioenergy,,PP,United Kingdom,12.5,0.0,2000.0,2000.0,56.168625,-3.306559,"Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA49442'], 'GPD': ['GPD17049'], 'OPSD': ['OEU5171']}",6233
611,Castelbello,Hydro,,PP,Italy,87.0,0.0,,,46.6383258,10.941365699999999,ENTSOE,"{'CARMA': ['CARMA7352'], 'ENTSOE': ['26WIMPI-S04CSTL9'], 'GPD': ['GPD10197']}",3681
612,Castrocucco,Hydro,,PP,Italy,83.0,0.0,,,39.93698029999999,15.7633592,ENTSOE,"{'CARMA': ['CARMA7416'], 'ENTSOE': ['26WIMPI-S18CSTR3'], 'GPD': ['GPD10198']}",1366
613,Gdynia,Hard Coal,,PP,Poland,105.2,0.0,,,54.51888979999999,18.5305409,ENTSOE,"{'CARMA': ['CARMA14779'], 'ENTSOE': ['19W000000000061A'], 'GPD': ['GPD12040']}",5467
614,Gjuva,Hydro,,PP,Norway,11.0,0.0,,,60.9297,8.4229,ENTSOE,"{'CARMA': ['CARMA15200'], 'ENTSOE': ['50WP00000000212K'], 'GPD': ['GPD11597']}",6428
615,Grana,Hydro,,PP,Norway,90.0,0.0,,,62.8776461,9.715195199999998,ENTSOE,"{'CARMA': ['CARMA15663'], 'ENTSOE': ['50WP000000002188'], 'GPD': ['GPD11599']}",6604
616,Gravfoss,Hydro,,PP,Norway,60.8,0.0,,,59.93094939999999,9.947416800000001,ENTSOE,"{'CARMA': ['CARMA15775', 'CARMA36537'], 'ENTSOE': ['50WP00000000220L', '50WP00000000221J'], 'GPD': ['GPD11600']}",6464
617,Gresslifoss,Hydro,,PP,Norway,26.0,0.0,,,63.0577,11.4394,ENTSOE,"{'CARMA': ['CARMA15910'], 'ENTSOE': ['50WP00000000223F'], 'GPD': ['GPD11601']}",6816
618,Gronvollfoss,Hydro,,PP,Norway,40.1,0.0,,,59.6514712,9.2139714,ENTSOE,"{'CARMA': ['CARMA16002'], 'ENTSOE': ['50WP000000002358'], 'GPD': ['GPD11603']}",6467
619,Hanefoss,Hydro,,PP,Norway,42.1,0.0,,,60.16822250000001,10.2564171,ENTSOE,"{'CARMA': ['CARMA16788'], 'ENTSOE': ['50WP000000002463'], 'GPD': ['GPD11608']}",6432
620,Haukrei,Hydro,,PP,Norway,24.3,0.0,,,59.73490110000001,7.5521979,ENTSOE,"{'CARMA': ['CARMA17132'], 'ENTSOE': ['50WP000000002536', '50WP000000002552'], 'GPD': ['GPD11614']}",6428
621,Heggmoen,Hydro,,PP,Norway,12.0,0.0,,,67.35,14.8666669,ENTSOE,"{'CARMA': ['CARMA17315'], 'ENTSOE': ['50WP00000000257Z'], 'GPD': ['GPD11617']}",6736
622,Hegsetfoss,Hydro,,PP,Norway,40.3,0.0,,,63.1653,11.2307,ENTSOE,"{'CARMA': ['CARMA17317'], 'ENTSOE': ['50WP00000000258X'], 'GPD': ['GPD11618']}",6599
623,Herlandsfoss,Hydro,,PP,Norway,50.0,0.0,,,60.8324,5.8825,ENTSOE,"{'CARMA': ['CARMA17395'], 'ENTSOE': ['50WP000000002617', '50WPI00000002655'], 'GPD': ['GPD11620']}",6484
624,Hjelmeland,Hydro,,PP,Norway,6.0,0.0,,,59.2205669,6.4445779000000005,ENTSOE,"{'CARMA': ['CARMA17921'], 'ENTSOE': ['50WP000000002714'], 'GPD': ['GPD11626']}",6443
625,Skollenborg,Hydro,,PP,Norway,102.0,0.0,,,59.62258929999999,9.7014337,ENTSOE,"{'CARMA': ['CARMA41933'], 'ENTSOE': ['50WP00000000639L'], 'GPD': ['GPD11758']}",6464
626,Hofsfoss,Hydro,,PP,Norway,32.0,0.0,,,60.185762600000004,10.238577099999999,ENTSOE,"{'CARMA': ['CARMA18023'], 'ENTSOE': ['50WP00000000275X'], 'GPD': ['GPD11629']}",6432
627,Hogga,Hydro,,PP,Norway,20.0,0.0,,,59.30290050000001,9.0429135,ENTSOE,"{'CARMA': ['CARMA18046'], 'ENTSOE': ['50WP00000000276V'], 'GPD': ['GPD11631']}",6467
628,Hogstad,Hydro,,PP,Norway,10.8,0.0,,,59.3213,9.657,ENTSOE,"{'CARMA': ['CARMA18049'], 'ENTSOE': ['50WP00000000277T'], 'GPD': ['GPD11632']}",6467
629,Hove,Hydro,,PP,Norway,73.0,0.0,,,61.0698,6.5948,ENTSOE,"{'CARMA': ['CARMA18551'], 'ENTSOE': ['50WP00000000292X'], 'GPD': ['GPD11641']}",6484
630,Isola serafini,Hydro,,PP,Italy,76.0,0.0,,,45.0929,9.9048,ENTSOE,"{'CARMA': ['CARMA19690'], 'ENTSOE': ['26WIMPI-S08ISSLW'], 'GPD': ['GPD10245']}",2342
631,Istad,Hydro,,PP,Norway,6.0,0.0,,,62.74637,7.2199947,ENTSOE,"{'CARMA': ['CARMA19706'], 'ENTSOE': ['50WP00000000323B'], 'GPD': ['GPD11648']}",6607
632,Iveland,Hydro,,PP,Norway,52.5,0.0,,,58.42103109999999,7.9720217999999985,ENTSOE,"{'CARMA': ['CARMA19800'], 'ENTSOE': ['50WP000000003257'], 'GPD': ['GPD11649']}",6208
633,Juvfossen,Hydro,,PP,Norway,7.2,0.0,,,61.68954369999999,8.283816400000001,ENTSOE,"{'CARMA': ['CARMA20675'], 'ENTSOE': ['50WP00000000331C'], 'GPD': ['GPD11656']}",6610
634,Kaggefoss,Hydro,,PP,Norway,101.0,0.0,,,59.970725400000006,9.9319937,ENTSOE,"{'CARMA': ['CARMA17128', 'CARMA20766'], 'ENTSOE': ['50WP000000003370'], 'GPD': ['GPD11657']}",6464
635,Kaldestad,Hydro,,PP,Norway,30.0,0.0,,,60.55361549999999,6.0246699999999995,ENTSOE,"{'CARMA': ['CARMA20895'], 'ENTSOE': ['50WP00000000338Z'], 'GPD': ['GPD11658']}",6484
636,Kalvedalen,Hydro,,PP,Norway,22.0,0.0,,,60.76769270000001,5.488839,ENTSOE,"{'CARMA': ['CARMA20974'], 'ENTSOE': ['50WP00000000340B'], 'GPD': ['GPD11659']}",6414
637,Gjerdsvik,Hydro,,PP,Norway,6.2,0.0,,,62.26424599999999,5.580342,ENTSOE,"{'CARMA': ['CARMA15196'], 'ENTSOE': ['50WP00000000211M'], 'GPD': ['GPD11596']}",6607
638,Gausbu,Hydro,,PP,Norway,9.4,0.0,,,59.3674,7.8963,ENTSOE,"{'CARMA': ['CARMA14737'], 'ENTSOE': ['50WP00000000208B'], 'GPD': ['GPD11593']}",6208
639,Chiavenna,Hydro,,PP,Italy,60.0,0.0,,,46.327172499999996,9.4012071,ENTSOE,"{'CARMA': ['CARMA8252'], 'ENTSOE': ['26WIMPI-S03CCHVL'], 'GPD': ['GPD10206']}",3658
640,Gamlebrofoss,Hydro,,PP,Norway,16.5,0.0,,,59.6578,9.6515,ENTSOE,"{'CARMA': ['CARMA14535'], 'ENTSOE': ['50WP00000000206F'], 'GPD': ['GPD11591']}",6464
641,Cogolo,Hydro,,PP,Italy,98.0,0.0,,,46.3477949,10.6965438,ENTSOE,"{'CARMA': ['CARMA8991', 'CARMA8990'], 'ENTSOE': ['26WIMPI-S04CGLO1'], 'GPD': ['GPD10210']}",3666
642,Cornia,Geothermal,,PP,Italy,17.0,0.0,1994.0,1994.0,44.29863719999999,10.6990438,ENTSOE,"{'CARMA': ['CARMA9395'], 'ENTSOE': ['26WIMPI-S09C2RNB'], 'GPD': ['GPD10211']}",2353
643,Czechnica,Hard Coal,,PP,Poland,100.0,0.0,,,51.0378,17.1497,ENTSOE,"{'CARMA': ['CARMA9935'], 'ENTSOE': ['19W000000000040I'], 'GPD': ['GPD12026']}",4371
644,Dalvatn,Hydro,,PP,Norway,36.5,0.0,,,69.6087069,30.0244315,ENTSOE,"{'CARMA': ['CARMA10120'], 'ENTSOE': ['50WP00000000107H'], 'GPD': ['GPD11544']}",6739
645,Dividalen,Hydro,,PP,Norway,30.0,0.0,,,68.848561,19.5704171,ENTSOE,"{'CARMA': ['CARMA10910'], 'ENTSOE': ['50WP00000000110S'], 'GPD': ['GPD11546']}",6753
646,Djupdal,Hydro,,PP,Norway,17.0,0.0,,,59.9396,9.3392,ENTSOE,"{'CARMA': ['CARMA10940'], 'ENTSOE': ['50WP00000000111Q'], 'GPD': ['GPD11547']}",6464
647,Eidefossen,Hydro,,PP,Norway,14.0,0.0,,,61.80454379999999,9.3017814,ENTSOE,"{'CARMA': ['CARMA11921'], 'ENTSOE': ['50WP00000000124H'], 'GPD': ['GPD11556']}",6610
648,Ulefoss,Hydro,,PP,Norway,16.1,0.0,,,59.28382300000001,9.2645949,ENTSOE,"{'CARMA': ['CARMA11924'], 'ENTSOE': ['50WP00000000001X', '50WP000000007787'], 'GPD': ['GPD11557']}",6467
649,Einunna,Hydro,,PP,Norway,12.2,0.0,,,62.218143500000004,10.3689763,ENTSOE,"{'CARMA': ['CARMA11946'], 'ENTSOE': ['50WP00000000133G'], 'GPD': ['GPD11559']}",6470
650,Fagervollan,Hydro,,PP,Norway,22.0,0.0,,,66.3532331,13.610611800000001,ENTSOE,"{'CARMA': ['CARMA13005'], 'ENTSOE': ['50WP00000000153A'], 'GPD': ['GPD11568']}",6787
651,Farinello,Geothermal,,PP,Italy,54.0,0.0,1995.0,1995.0,43.2388,10.9047,ENTSOE,"{'CARMA': ['CARMA13159'], 'ENTSOE': ['26WIMPI-S09FRNLN'], 'GPD': ['GPD10230']}",2343
652,Faslefoss,Hydro,,PP,Norway,20.0,0.0,,,59.28382300000001,9.2645949,ENTSOE,"{'CARMA': ['CARMA13179'], 'ENTSOE': ['50WP00000000159Z'], 'GPD': ['GPD11571']}",6467
653,Fausa,Hydro,,PP,Norway,8.0,0.0,,,62.3575,6.8948,ENTSOE,"{'CARMA': ['CARMA13188'], 'ENTSOE': ['50WP00000000160D'], 'GPD': ['GPD11572']}",6607
654,Fjone,Hydro,,PP,Norway,60.0,0.0,,,59.1546382,8.4527352,ENTSOE,"{'CARMA': ['CARMA13530'], 'ENTSOE': ['50WP00000000169W'], 'GPD': ['GPD11575']}",6210
655,Flatenfoss,Hydro,,PP,Norway,13.9,0.0,,,58.6299,8.6888,ENTSOE,"{'CARMA': ['CARMA13551'], 'ENTSOE': ['50WP000000001718'], 'GPD': ['GPD11576']}",6210
656,Follafoss,Hydro,,PP,Norway,48.5,0.0,,,63.98555750000001,11.1072278,ENTSOE,"{'CARMA': ['CARMA13653'], 'ENTSOE': ['50WP000000001750'], 'GPD': ['GPD11578']}",6559
657,Forsa,Hydro,,PP,Norway,14.0,0.0,,,68.28198990000001,16.625799100000002,ENTSOE,"{'CARMA': ['CARMA13765'], 'ENTSOE': ['50WP000000001815'], 'GPD': ['GPD11579']}",6725
658,Fossum,Hydro,,PP,Norway,0.8,0.0,,,59.95919549999999,10.626906199999999,ENTSOE,"{'CARMA': ['CARMA13887'], 'ENTSOE': ['50WP000000001904'], 'GPD': ['GPD11585']}",6481
659,Framruste,Hydro,,PP,Norway,85.0,0.0,,,61.960009400000004,7.851177000000002,ENTSOE,"{'CARMA': ['CARMA13943'], 'ENTSOE': ['50WP000000001920'], 'GPD': ['GPD11586']}",6607
660,Froystul,Hydro,,PP,Norway,50.0,0.0,,,59.8467,8.4274,ENTSOE,"{'CARMA': ['CARMA14188'], 'ENTSOE': ['50WP00000000198P'], 'GPD': ['GPD11587']}",6430
661,Funnefoss,Hydro,,PP,Norway,44.0,0.0,,,60.18175,11.5342486,ENTSOE,"{'CARMA': ['CARMA14344'], 'ENTSOE': ['50WP00000000200R'], 'GPD': ['GPD11589']}",6373
662,Furset,Hydro,,PP,Norway,5.4,0.0,,,62.2828,6.8848,ENTSOE,"{'CARMA': ['CARMA58435'], 'ENTSOE': ['50WP00000000201P'], 'GPD': ['GPD11590']}",6607
663,Nuova gabbro,Geothermal,,PP,Italy,19.0,0.0,2002.0,2002.0,43.481446999999996,10.4442658,ENTSOE,"{'CARMA': ['CARMA14420'], 'ENTSOE': ['26WIMPI-S09GBBRW'], 'GPD': ['GPD10288']}",2350
664,Skogfoss,Hydro,,PP,Norway,82.0,0.0,,,59.21540160000001,9.5251183,ENTSOE,"{'CARMA': ['CARMA41929'], 'ENTSOE': ['50WP00000000636R', '50WPI00000006405'], 'GPD': ['GPD11757']}",6467
665,Kraftwerk voerde,Hard Coal,Steam Turbine,PP,Germany,1390.0,0.0,2005.0,2005.0,51.6005212,6.654411099999999,,"{'CARMA': ['CARMA48464', 'CARMA49302'], 'ENTSOE': ['11WD7VOER1S--KWG'], 'GEO': ['GEO44200']}",4642
666,Stakaldefossen,Hydro,,PP,Norway,106.7,0.0,,,61.4459,6.0097,ENTSOE,"{'CARMA': ['CARMA40771', 'CARMA43018'], 'ENTSOE': ['50WP00000000660U'], 'GPD': ['GPD11765']}",6484
667,Galati,OCGT,Steam Turbine,PP,Romania,346.0,0.0,,,45.4353208,28.007994500000002,,"{'CARMA': ['CARMA14466'], 'ENTSOE': ['30W-CET-GALA---G'], 'GEO': ['GEO40974']}",3080
668,Kembs,Hydro,Run-Of-River,PP,France,153.7,0.0,1932.0,1932.0,47.688362,7.503799000000001,,"{'CARMA': ['CARMA21753'], 'ENTSOE': ['17W100P100P0307J'], 'GEO': ['GEO39780']}",3580
669,Kelenföldi erőmű,CCGT,CCGT,PP,Hungary,183.0,0.0,,,47.462461,19.052994,,"{'CARMA': ['CARMA21727'], 'ENTSOE': ['15WKELENF----PP8'], 'GEO': ['GEO42678']}",3256
670,Kegums,Hydro,Run-Of-River,PP,Latvia,240.1,0.0,1936.0,1936.0,56.7402899,24.7181651,,"{'CARMA': ['CARMA21698'], 'ENTSOE': ['43W-KEG-HPP----I'], 'GEO': ['GEO42157']}",6081
671,Kaunote,OCGT,Steam Turbine,PP,Lithuania,170.0,0.0,,,54.9212,24.018,,"{'CARMA': ['CARMA21524'], 'ENTSOE': ['41W8538227475ELN'], 'GEO': ['GEO42165']}",5412
672,Kaunohe,Hydro,Reservoir,PP,Lithuania,101.0,0.0,1960.0,2005.0,54.874140000000004,24.0,,"{'CARMA': ['CARMA21523'], 'ENTSOE': ['41W9259783288ELI'], 'GEO': ['GEO42162']}",5412
673,Jesi,CCGT,CCGT,PP,Italy,140.0,0.0,,,43.52708610000001,13.246379699999999,,"{'CARMA': ['CARMA58133'], 'ENTSOE': ['26WIMZI-S11JSEI0'], 'GEO': ['GEO44019']}",2235
674,Ivailovgrad,Hydro,Reservoir,PP,Bulgaria,114.0,0.0,1964.0,1964.0,41.52669789999999,26.1242717,,"{'CARMA': ['CARMA19799'], 'ENTSOE': ['32W0011001000854'], 'GEO': ['GEO42194']}",1948
675,Isalnita,Lignite,Steam Turbine,PP,Romania,595.0,0.0,,,44.3928398,23.7420435,,"{'CARMA': ['CARMA9626'], 'ENTSOE': ['30W-CET-ISAL---X'], 'GEO': ['GEO40970']}",2012
676,Isab energy,CCGT,CCGT,PP,Italy,544.0,0.0,,,37.1265951,15.2175021,,"{'CARMA': ['CARMA19596'], 'ENTSOE': ['26WIMPI-S19IESBL'], 'GEO': ['GEO44108']}",1350
677,Iru elektrijaam,CCGT,CCGT,PP,Estonia,173.0,0.0,,,59.45159440000001,24.924937,,"{'CARMA': ['CARMA19583'], 'ENTSOE': ['38W-MT--IRU--Q-T'], 'GEO': ['GEO42154']}",6302
678,Huntstown production,CCGT,CCGT,PP,Ireland,744.0,0.0,2005.0,2005.0,53.40289569999999,-6.4246862,,"{'CARMA': ['CARMA18874'], 'ENTSOE': ['47W000000000173I'], 'GEO': ['GEO43933']}",5891
679,Raul mare,Hydro,Reservoir,PP,Romania,335.0,0.0,1986.0,1986.0,45.5923264,22.9711139,,"{'CARMA': ['CARMA17101', 'CARMA17102'], 'ENTSOE': ['30W-CHE-RUIM---B'], 'GEO': ['GEO40983']}",3162
680,Hamm uentrop,CCGT,CCGT,PP,Germany,850.0,0.0,,,51.68807959999999,7.9464763,,"{'CARMA': ['CARMA16719', 'CARMA16720'], 'ENTSOE': ['11WD7STUM----KW9'], 'GEO': ['GEO44312']}",4644
681,Great island prod,Oil,Steam Turbine,PP,Ireland,313.0,0.0,,,51.8686111,-8.28,,"{'CARMA': ['CARMA15801'], 'ENTSOE': ['47W000000000160R'], 'GEO': ['GEO43941']}",5157
682,Govora,Lignite,Steam Turbine,PP,Romania,176.7,0.0,,,45.079365,24.184546700000002,,"{'CARMA': ['CARMA15610'], 'ENTSOE': ['30W-CET-GOVO---A'], 'GEO': ['GEO41143']}",2007
683,Gissi,CCGT,CCGT,PP,Italy,840.0,0.0,,,42.019191,14.544392000000002,,"{'CARMA': ['CARMA15170'], 'ENTSOE': ['26WIMPI-S13CDGNT'], 'GEO': ['GEO43708']}",2252
684,Galceag,Hydro,Reservoir,PP,Romania,148.7,0.0,1980.0,1980.0,45.5879,23.6279,,"{'CARMA': ['CARMA15106'], 'ENTSOE': ['30W-CHE-GALC---C'], 'GEO': ['GEO40985']}",3167
685,Saint ghislain steg,CCGT,CCGT,PP,Belgium,350.0,0.0,,,50.4491086,3.8183757000000007,,"{'CARMA': ['CARMA38690'], 'ENTSOE': ['22WSAINT-000221B'], 'GEO': ['GEO41948']}",4879
686,Genova t.,OCGT,Steam Turbine,PP,Italy,136.0,0.0,,,44.4056499,8.946256,,"{'CARMA': ['CARMA14913'], 'ENTSOE': ['26WIMPI-S07GTNV2'], 'GEO': ['GEO43723']}",2327
687,Kispesti erőmű,CCGT,CCGT,PP,Hungary,109.2,0.0,,,47.45,19.133333,,"{'CARMA': ['CARMA22330'], 'ENTSOE': ['15WKISP------PP6'], 'GEO': ['GEO42680']}",3273
688,Kraków łęg,Hard Coal,,PP,Poland,446.0,0.0,,,50.0604226,20.025033399999998,,"{'CARMA': ['CARMA23019'], 'ENTSOE': ['19W0000000000806'], 'GEO': ['GEO40616']}",4392
689,Kristiina,Hard Coal,Steam Turbine,PP,Finland,450.0,0.0,,,62.2553,21.3268,,"{'CARMA': ['CARMA23109'], 'ENTSOE': ['44W-T-LV-000002P'], 'GEO': ['GEO44257']}",6557
690,Mintia,Hard Coal,Steam Turbine,PP,Romania,1000.0,0.0,,,45.9179026,22.847479800000002,,"{'CARMA': ['CARMA10662'], 'ENTSOE': ['30W-CET-MINT---R'], 'GEO': ['GEO40969']}",3165
691,Napoli,CCGT,CCGT,PP,Italy,400.0,0.0,,,40.85179829999999,14.268120000000001,,"{'CARMA': ['CARMA30466'], 'ENTSOE': ['26WIMPI-S15NLPLI'], 'GEO': ['GEO43712']}",1342
692,Nämforsen,Hydro,Run-Of-River,PP,Sweden,113.0,0.0,1946.0,1946.0,63.45,16.9500001,,"{'CARMA': ['CARMA30345'], 'ENTSOE': ['46WPU0000000046L'], 'GEO': ['GEO46250']}",6543
693,Iernut,OCGT,Steam Turbine,PP,Romania,751.0,0.0,,,46.4507604,24.2290151,,"{'CARMA': ['CARMA29936'], 'ENTSOE': ['30W-CET-IERN---J'], 'GEO': ['GEO40973']}",3139
694,Monfalcone,Hard Coal,Steam Turbine,PP,Italy,315.0,0.0,,,45.8050468,13.533172699999998,,"{'CARMA': ['CARMA29065'], 'ENTSOE': ['26WIMPI-S06MTNFA'], 'GEO': ['GEO42712']}",3419
695,Moneypoint production,Hard Coal,Steam Turbine,PP,Ireland,855.0,0.0,2004.0,2004.0,52.61136279999999,-9.4355342,,"{'CARMA': ['CARMA29064'], 'ENTSOE': ['47W000000000166F'], 'GEO': ['GEO4346']}",5878
696,Moncalieri,CCGT,CCGT,PP,Italy,780.0,0.0,,,44.9983525,7.6802877999999986,,"{'CARMA': ['CARMA29047'], 'ENTSOE': ['26WIMPI-S01MNCLB'], 'GEO': ['GEO44003']}",2320
697,Sorgenia puglia modugno,CCGT,CCGT,PP,Italy,810.0,0.0,,,41.103064700000004,16.7577691,,"{'CARMA': ['CARMA26595', 'CARMA28904'], 'ENTSOE': ['26WIMPI-S16CDMNU'], 'GEO': ['GEO43993']}",1313
698,Miranda,Hydro,Run-Of-River,PP,Portugal,369.0,0.0,1961.0,1994.0,41.4995412,-6.2712311,,"{'CARMA': ['CARMA28657'], 'ENTSOE': ['16WMIRANII-----E', '16W-MIRANDA----I'], 'GEO': ['GEO43537']}",2785
699,Mariselu,Hydro,Reservoir,PP,Romania,219.2,0.0,1976.0,1976.0,47.0113867,24.508789800000002,,"{'CARMA': ['CARMA27271'], 'ENTSOE': ['30W-CHE-MARI---9'], 'GEO': ['GEO40987']}",3139
700,Kraftwerk lausward,OCGT,Steam Turbine,PP,Germany,1145.0,0.0,,,51.2216873,6.7316442,,"{'CARMA': ['CARMA24650'], 'ENTSOE': ['11WD7NORF5G--KWG'], 'GEO': ['GEO44480']}",4633
701,Marina production,OCGT,OCGT,PP,Ireland,95.0,0.0,,,51.9,-8.4458,,"{'CARMA': ['CARMA27250'], 'ENTSOE': ['47W000000000165H'], 'GEO': ['GEO43930']}",5158
702,Levante,CCGT,CCGT,PP,Italy,753.0,0.0,,,44.276365399999996,9.4008281,,"{'CARMA': ['CARMA27202'], 'ENTSOE': ['26WIMPI-S05PMAR7'], 'GEO': ['GEO43986']}",2333
703,Enipower mantova,CCGT,CCGT,PP,Italy,800.0,0.0,,,45.1502642,10.8349157,,"{'CARMA': ['CARMA27067', 'CARMA27066'], 'ENTSOE': ['26WIMPI-S03EMC43'], 'GEO': ['GEO43703']}",2363
704,Maasstroom energie cv,CCGT,CCGT,PP,Netherlands,427.0,0.0,,,51.92418809999999,4.4749941999999985,,"{'CARMA': ['CARMA66012'], 'ENTSOE': ['49W0000000001225'], 'GEO': ['GEO44512']}",5013
705,Ec łódź,Hard Coal,Steam Turbine,PP,Poland,403.0,0.0,,,51.74050670000001,19.440413600000007,,"{'CARMA': ['CARMA25606', 'CARMA25608', 'CARMA25607'], 'ENTSOE': ['19W000000000107C', '19W000000000106E'], 'GEO': ['GEO42495']}",4403
706,E.on c.te livorno ferraris,CCGT,CCGT,PP,Italy,804.0,0.0,,,45.281729399999996,8.084918199999999,,"{'CARMA': ['CARMA25493'], 'ENTSOE': ['26WIMPI-S01ECLF6'], 'GEO': ['GEO43684']}",3633
707,Leopoldau,CCGT,CCGT,PP,Austria,140.0,0.0,,,48.2773776,16.451427499999998,,"{'CARMA': ['CARMA24968'], 'ENTSOE': ['14W-PROD-LAU---8'], 'GEO': ['GEO45181']}",3356
708,Leini,CCGT,CCGT,PP,Italy,380.0,0.0,,,45.1797783,7.716918,,"{'CARMA': ['CARMA24879'], 'ENTSOE': ['26WIMPI-S01LNEIG'], 'GEO': ['GEO45404']}",3622
709,Gelderland kv,Hard Coal,Steam Turbine,PP,Netherlands,592.0,0.0,1985.0,1985.0,52.045155,5.8718235,,"{'CARMA': ['CARMA14847'], 'ENTSOE': ['49W000000000076N'], 'GEO': ['GEO44518']}",4838
710,Fratel,Hydro,Run-Of-River,PP,Portugal,132.0,0.0,1973.0,1973.0,39.6274453,-7.746677799999999,,"{'CARMA': ['CARMA14010'], 'ENTSOE': ['16W-FRATEL-----A'], 'GEO': ['GEO43572']}",1763
711,Steinsfoss,Hydro,,PP,Norway,125.0,0.0,,,58.3002,7.9675,ENTSOE,"{'CARMA': ['CARMA43182'], 'ENTSOE': ['50WP00000000665K'], 'GPD': ['GPD11766']}",6208
712,Filippo del mela,Oil,Steam Turbine,PP,Italy,866.0,0.0,,,38.1691648,15.274289900000001,,"{'CARMA': ['CARMA39144'], 'ENTSOE': ['26WIMPI-S19SDMCS'], 'GEO': ['GEO43691']}",1355
